,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_W,SEASON,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE
351,0.6050420168067226,0.7619047619047619,2.0,0.4375,0.6216216216216216,10.333333333333334,0.5927339645204196,0,2022-23,0.5663716814159292,0.5263157894736842,2.0,0.3684210526315789,0.4473684210526316,-1.0,0.5586233064584395
352,0.5847457627118644,0.5,2.0,0.3684210526315789,0.43243243243243246,0.6666666666666666,0.5843254996096514,1,2022-23,0.6846153846153846,0.7222222222222222,2.0,0.631578947368421,0.6756756756756757,18.0,0.6277208667039175
353,0.525,0.5,2.0,0.3888888888888889,0.4411764705882353,-2.6666666666666665,0.5857715813598167,1,2022-23,0.5700934579439252,0.2777777777777778,2.0,0.21052631578947367,0.24324324324324326,-5.333333333333333,0.5398001647304199
354,0.6050420168067226,0.4666666666666667,2.0,0.3888888888888889,0.42424242424242425,-4.0,0.6034321318185322,1,2022-23,0.5663716814159292,0.8235294117647058,3.0,0.5,0.6666666666666666,-15.666666666666666,0.5357790584038705
355,0.6272727272727273,0.5,3.0,0.3888888888888889,0.4375,4.333333333333333,0.5974701139838755,0,2022-23,0.5727272727272728,0.375,3.0,0.1875,0.28125,-10.333333333333334,0.5563751926040061
356,0.6146788990825688,0.5,2.0,0.625,0.5625,11.333333333333334,0.5960494289458903,0,2022-23,0.5779816513761468,0.5,2.0,0.35294117647058826,0.41935483870967744,-4.0,0.5953684522047943
357,0.5929203539823009,0.6,3.0,0.4375,0.5161290322580645,5.0,0.5562675994640636,0,2022-23,0.6209677419354839,0.5,2.0,0.26666666666666666,0.3793103448275862,-18.333333333333332,0.5783531171348657
358,0.5739130434782609,0.5,2.0,0.4666666666666667,0.4827586206896552,-10.0,0.5417787892096192,1,2022-23,0.512396694214876,0.5,2.0,0.2857142857142857,0.39285714285714285,-10.666666666666666,0.5604185961911969
359,0.6016949152542372,0.5384615384615384,2.0,0.2857142857142857,0.4074074074074074,6.666666666666667,0.6234906658615071,0,2022-23,0.5882352941176471,0.5,2.0,0.5714285714285714,0.5357142857142857,13.333333333333334,0.564521482574221
360,0.5671641791044776,0.5833333333333334,3.0,0.2857142857142857,0.4230769230769231,10.666666666666666,0.6097943809787815,0,2022-23,0.5363636363636364,0.5,3.0,0.5384615384615384,0.5185185185185185,18.666666666666668,0.5593521421107629
361,0.5606060606060606,0.5454545454545454,3.0,0.3076923076923077,0.4166666666666667,-4.333333333333333,0.5369108690959085,1,2022-23,0.5740740740740741,0.7142857142857143,1.0,0.2727272727272727,0.52,6.333333333333333,0.5818883277216611
362,0.49107142857142855,0.5,3.0,0.3076923076923077,0.391304347826087,-12.0,0.5379209701060094,1,2022-23,0.5703125,0.6153846153846154,3.0,0.2727272727272727,0.4583333333333333,-6.0,0.5659419091710759
363,0.6363636363636364,0.6363636363636364,1.0,0.5,0.5714285714285714,15.0,0.610118006993007,1,2022-23,0.5590551181102362,0.5,2.0,0.3333333333333333,0.4090909090909091,-6.666666666666667,0.5699491483497839
364,0.5609756097560976,0.9,3.0,0.16666666666666666,0.5,10.333333333333334,0.6096583169137748,1,2022-23,0.5636363636363636,0.5,2.0,0.36363636363636365,0.42857142857142855,-5.333333333333333,0.564699804517763
365,0.6031746031746031,0.9166666666666666,2.0,0.375,0.7,4.0,0.6073206208617553,1,2022-23,0.5871559633027523,0.5,2.0,0.4,0.45,2.6666666666666665,0.5714876833056418
366,0.5825242718446602,0.75,2.0,0.42857142857142855,0.5454545454545454,-7.0,0.5898387139211198,0,2022-23,0.5433070866141733,0.5,3.0,0.3333333333333333,0.42105263157894735,5.0,0.5724903403468008
